06/09/15 23:36:00,229.71,229.71,229.71,0.1706,39.188526,229.71
06/10/15 23:36:00,228.8,228.85,228.85,1.6027,366.74506057,228.82951305
06/11/15 23:36:00,229.65,229.66,229.65,3.37527,775.14151879,229.65318887
06/12/15 23:36:00,230.27,230.28,230.28,14.4085,3317.9509337,230.27733169
06/13/15 23:36:00,233.3,233.3,233.28,0.69183,161.39666997,233.28949304
06/14/15 23:36:00,233.61,233.61,233.61,0.0214,4.999254,233.61
06/15/15 23:36:00,237.04,237.47,237.24,13.4614,3193.8221201,237.25779786
06/16/15 23:36:00,251.41,251.42,251.42,0.3556,89.404556,251.41888639
06/17/15 23:36:00,248.92,249,249,10.6205,2640.7358285,248.64515122
06/18/15 23:36:00,249.03,249.35,249.35,11.9696,2983.4998082,249.25643365
06/19/15 23:36:00,245.13,245.18,245.18,9.3662011,2296.2985757,245.16861758
06/20/15 23:36:00,246.72,246.72,246.72,0.1408,34.738176,246.72
06/21/15 23:36:00,244.57,244.59,244.59,5.0419,1233.131659,244.5767784
06/22/15 23:36:00,247.76,247.78,247.74,3.0609,758.386802,247.76595184
06/23/15 23:36:00,244.18,244.19,244.12,0.2494,60.897944027,244.17780283
06/24/15 23:36:00,240.89,240.89,240.89,1.01819177,245.27221548,240.89
06/25/15 23:36:00,242.23,242.28,242.24,2.2789,552.07619808,242.25556105
06/26/15 23:36:00,242.84,242.89,242.89,2.7669,671.992922,242.86852506
06/27/15 23:36:00,251.47,251.47,251.36,1.7624,443.09449264,251.41539528
06/28/15 23:36:00,249.76,249.76,249.75,1.0411,260.015141,249.75039958
06/29/15 23:36:00,257.22,257.22,257.22,12.9004608,3316.3107815,257.0691724
06/30/15 23:36:00,264.95,265.17,265.17,1.0727,284.36097096,265.08900061
07/01/15 23:36:00,257.99,257.99,257.99,0.0283,7.301117,257.99
07/02/15 23:36:00,254.94,255.1,255.1,10.1234,2581.3757122,254.9909825
07/03/15 23:36:00,256.38,256.38,256.37,3.9489,1012.387382,256.37199777
07/04/15 23:36:00,260.78,260.78,260.78,0.0208,5.424224,260.78
07/05/15 23:36:00,271.11,271.15,271.11,4.4517,1206.87505,271.10430847
07/06/15 23:36:00,270.26,270.28,270.28,2.38317,643.73965718,270.11906712
07/07/15 23:36:00,267.16,267.19,267.16,11.3437,3029.10266,267.02951065
07/08/15 23:36:00,271.49,271.51,271.51,4.40124858,1194.9524105,271.50304936
07/09/15 23:36:00,270.37,270.37,270.11,16.3074,4400.5225029,269.84819793
07/10/15 23:36:00,287.34,287.34,287.13,2.71090609,778.77487339,287.27475152
07/11/15 23:36:00,294.99,295.14,295.14,2.5847,762.54769283,295.02367502
07/12/15 23:36:00,311.65,311.65,311.29,4.82126261,1501.4775663,311.42828917
07/13/15 23:36:00,292.56,292.74,292.18,1.491,436.08389938,292.47746437
07/14/15 23:36:00,288.6,288.6,288.59,1.0156,293.10201,288.5998523
07/15/15 23:36:00,285.33,286.35,285.63,3.789,1082.6841695,285.74404051
07/16/15 23:36:00,278.79,278.79,278.76,15.106,4211.195893,278.77637316
07/17/15 23:36:00,280.21,280.21,279.28,75.1842,21020.808544,279.59077232
